opportunity_id,account_id,account_name,segment,industry,account_region,rep_id,rep_name,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed,sales_cycle_days,won_amount,lost_amount,open_pipeline_amount
O00148,A0219,Account 0219,Mid-Market,Retail,Central,R023,Tatum Adeyemi,Event,Closed Lost,30700.0,2025-03-10,2025-05-07,2025-Q2,false,true,58,0.0,30700.0,0.0
O00149,A0446,Account 0446,SMB,Manufacturing,West,R024,Wren Park,Inbound,Closed Lost,5300.0,2024-03-14,2024-05-10,2024-Q2,false,true,57,0.0,5300.0,0.0
O00150,A0090,Account 0090,Mid-Market,Retail,Central,R003,Riley Garcia,Outbound,Closed Lost,67200.0,2024-02-25,2024-05-02,2024-Q2,false,true,67,0.0,67200.0,0.0
O00151,A0234,Account 0234,SMB,Education,West,R011,Sky Haddad,Inbound,Closed Lost,9800.0,2025-02-21,2025-03-31,2025-Q1,false,true,38,0.0,9800.0,0.0
O00152,A0399,Account 0399,Mid-Market,Retail,West,R023,Tatum Adeyemi,Inbound,Closed Lost,18400.0,2024-05-01,2024-08-22,2024-Q3,false,true,113,0.0,18400.0,0.0
O00153,A0600,Account 0600,SMB,Healthcare,West,R002,Jordan Patel,Event,Closed Won,16900.0,2024-03-15,2024-04-20,2024-Q2,true,true,36,16900.0,0.0,0.0
O00154,A0309,Account 0309,SMB,Technology,Central,R022,Shay Volkov,Outbound,Closed Lost,14500.0,2024-03-29,2024-04-30,2024-Q2,false,true,32,0.0,14500.0,0.0
O00155,A0032,Account 0032,SMB,Retail,Central,R018,Sawyer Walsh,Event,Closed Lost,6300.0,2024-06-09,2024-07-27,2024-Q3,false,true,48,0.0,6300.0,0.0
O00156,A0559,Account 0559,SMB,Financial Services,West,R011,Sky Haddad,Referral,Closed Lost,7500.0,2025-10-11,2025-11-03,2025-Q4,false,true,23,0.0,7500.0,0.0
O00157,A0383,Account 0383,Enterprise,Healthcare,Central,R017,Parker Schmidt,Outbound,Closed Won,125200.0,2025-07-20,2026-03-09,2026-Q1,true,true,232,125200.0,0.0,0.0
O00158,A0561,Account 0561,Enterprise,Logistics,Central,R017,Parker Schmidt,Outbound,Closed Lost,319500.0,2024-11-08,2025-03-31,2025-Q1,false,true,143,0.0,319500.0,0.0
O00159,A0423,Account 0423,Enterprise,Manufacturing,East,R017,Parker Schmidt,Inbound,Closed Lost,150700.0,2024-06-13,2024-10-28,2024-Q4,false,true,137,0.0,150700.0,0.0
O00160,A0186,Account 0186,Mid-Market,Manufacturing,East,R023,Tatum Adeyemi,Referral,Closed Lost,70800.0,2025-08-03,2025-09-23,2025-Q3,false,true,51,0.0,70800.0,0.0
O00161,A0473,Account 0473,SMB,Financial Services,East,R024,Wren Park,Inbound,Closed Won,7400.0,2025-07-16,2025-08-03,2025-Q3,true,true,18,7400.0,0.0,0.0
O00162,A0595,Account 0595,Enterprise,Logistics,East,R020,Elliot Mori,Inbound,Closed Lost,121000.0,2024-12-04,2025-06-03,2025-Q2,false,true,181,0.0,121000.0,0.0
O00163,A0072,Account 0072,SMB,Energy,East,R009,Drew Mbeki,Inbound,Closed Lost,9800.0,2024-11-21,2025-01-05,2025-Q1,false,true,45,0.0,9800.0,0.0
O00164,A0599,Account 0599,SMB,Financial Services,West,R008,Quinn Kim,Outbound,Closed Won,8500.0,2025-08-02,2025-09-21,2025-Q3,true,true,50,8500.0,0.0,0.0
O00165,A0005,Account 0005,Enterprise,Energy,West,R020,Elliot Mori,Inbound,Closed Lost,307900.0,2024-09-09,2025-02-02,2025-Q1,false,true,146,0.0,307900.0,0.0
O00166,A0369,Account 0369,SMB,Technology,East,R008,Quinn Kim,Outbound,Proposal,8000.0,2025-11-26,,2025-Q4,false,false,,0.0,0.0,8000.0
O00167,A0112,Account 0112,SMB,Retail,Central,R008,Quinn Kim,Event,Closed Won,4200.0,2025-10-23,2025-12-14,2025-Q4,true,true,52,4200.0,0.0,0.0
O00168,A0552,Account 0552,Mid-Market,Manufacturing,Central,R006,Taylor Larsson,Event,Closed Lost,63100.0,2024-09-26,2024-11-19,2024-Q4,false,true,54,0.0,63100.0,0.0
O00169,A0032,Account 0032,SMB,Retail,Central,R022,Shay Volkov,Inbound,Closed Won,14500.0,2025-08-15,2025-09-23,2025-Q3,true,true,39,14500.0,0.0,0.0
O00170,A0267,Account 0267,SMB,Manufacturing,Central,R021,Marlowe Silva,Outbound,Closed Won,12800.0,2025-07-06,2025-08-19,2025-Q3,true,true,44,12800.0,0.0,0.0
O00171,A0298,Account 0298,SMB,Financial Services,East,R008,Quinn Kim,Outbound,Closed Lost,10700.0,2025-04-20,2025-06-05,2025-Q2,false,true,46,0.0,10700.0,0.0
O00172,A0245,Account 0245,Mid-Market,Logistics,Central,R019,Blake Fischer,Outbound,Qualification,64900.0,2025-12-01,,2025-Q4,false,false,,0.0,0.0,64900.0
O00173,A0150,Account 0150,SMB,Education,East,R018,Sawyer Walsh,Inbound,Closed Lost,6300.0,2025-01-02,2025-01-18,2025-Q1,false,true,16,0.0,6300.0,0.0
O00174,A0379,Account 0379,SMB,Manufacturing,West,R009,Drew Mbeki,Outbound,Closed Lost,6100.0,2024-02-13,2024-04-09,2024-Q2,false,true,56,0.0,6100.0,0.0
O00175,A0481,Account 0481,SMB,Education,West,R018,Sawyer Walsh,Partner,Closed Lost,17700.0,2024-02-17,2024-03-04,2024-Q1,false,true,16,0.0,17700.0,0.0
O00176,A0534,Account 0534,Mid-Market,Education,Central,R023,Tatum Adeyemi,Outbound,Closed Lost,53900.0,2024-10-07,2024-12-24,2024-Q4,false,true,78,0.0,53900.0,0.0
O00177,A0388,Account 0388,SMB,Manufacturing,West,R012,Devon Costa,Inbound,Closed Won,16500.0,2025-08-24,2025-10-18,2025-Q4,true,true,55,16500.0,0.0,0.0
O00178,A0229,Account 0229,Mid-Market,Healthcare,East,R016,Logan Reyes,Event,Closed Lost,68700.0,2025-02-19,2025-05-20,2025-Q2,false,true,90,0.0,68700.0,0.0
O00179,A0007,Account 0007,SMB,Retail,West,R021,Marlowe Silva,Partner,Closed Won,5500.0,2024-05-22,2024-07-03,2024-Q3,true,true,42,5500.0,0.0,0.0
O00180,A0217,Account 0217,SMB,Education,Central,R008,Quinn Kim,Inbound,Closed Lost,8400.0,2024-07-10,2024-08-03,2024-Q3,false,true,24,0.0,8400.0,0.0
O00181,A0236,Account 0236,SMB,Financial Services,Central,R015,Rowan Andersen,Outbound,Closed Lost,4700.0,2024-12-04,2025-02-02,2025-Q1,false,true,60,0.0,4700.0,0.0
O00182,A0166,Account 0166,Enterprise,Healthcare,East,R020,Elliot Mori,Inbound,Closed Lost,93800.0,2024-01-23,2024-06-23,2024-Q2,false,true,152,0.0,93800.0,0.0
O00183,A0525,Account 0525,SMB,Education,East,R002,Jordan Patel,Inbound,Closed Won,3800.0,2025-08-09,2025-09-01,2025-Q3,true,true,23,3800.0,0.0,0.0
O00184,A0416,Account 0416,SMB,Healthcare,West,R022,Shay Volkov,Partner,Closed Lost,3300.0,2025-07-31,2025-09-23,2025-Q3,false,true,54,0.0,3300.0,0.0
O00185,A0291,Account 0291,SMB,Retail,Central,R005,Morgan Okafor,Outbound,Closed Lost,12100.0,2024-08-09,2024-09-20,2024-Q3,false,true,42,0.0,12100.0,0.0
O00186,A0225,Account 0225,Enterprise,Logistics,East,R020,Elliot Mori,Inbound,Proposal,334300.0,2025-09-07,,2025-Q3,false,false,,0.0,0.0,334300.0
O00187,A0351,Account 0351,Mid-Market,Retail,Central,R014,Emerson Ibrahim,Outbound,Prospecting,22300.0,2025-09-02,,2025-Q3,false,false,,0.0,0.0,22300.0
O00188,A0517,Account 0517,Mid-Market,Energy,Central,R023,Tatum Adeyemi,Referral,Closed Won,55500.0,2025-03-05,2025-05-08,2025-Q2,true,true,64,55500.0,0.0,0.0
O00189,A0040,Account 0040,SMB,Technology,Central,R021,Marlowe Silva,Referral,Closed Lost,4400.0,2025-05-30,2025-06-20,2025-Q2,false,true,21,0.0,4400.0,0.0
O00190,A0553,Account 0553,Enterprise,Financial Services,West,R017,Parker Schmidt,Inbound,Qualification,247100.0,2025-11-25,,2025-Q4,false,false,,0.0,0.0,247100.0
O00191,A0494,Account 0494,Mid-Market,Manufacturing,Central,R013,Hayden Novak,Event,Closed Lost,67900.0,2024-12-24,2025-04-23,2025-Q2,false,true,120,0.0,67900.0,0.0
O00192,A0590,Account 0590,SMB,Healthcare,West,R005,Morgan Okafor,Referral,Closed Lost,6800.0,2025-03-11,2025-04-02,2025-Q2,false,true,22,0.0,6800.0,0.0
O00193,A0086,Account 0086,SMB,Logistics,Central,R011,Sky Haddad,Partner,Closed Won,9100.0,2025-09-04,2025-10-22,2025-Q4,true,true,48,9100.0,0.0,0.0
O00194,A0008,Account 0008,Mid-Market,Financial Services,West,R019,Blake Fischer,Inbound,Closed Lost,50200.0,2025-06-19,2025-08-18,2025-Q3,false,true,60,0.0,50200.0,0.0
O00195,A0324,Account 0324,Enterprise,Manufacturing,Central,R020,Elliot Mori,Inbound,Closed Lost,129500.0,2025-01-05,2025-05-02,2025-Q2,false,true,117,0.0,129500.0,0.0
O00196,A0549,Account 0549,SMB,Technology,West,R015,Rowan Andersen,Outbound,Closed Lost,12200.0,2025-08-01,2025-09-07,2025-Q3,false,true,37,0.0,12200.0,0.0
O00197,A0209,Account 0209,SMB,Healthcare,West,R015,Rowan Andersen,Outbound,Closed Lost,10200.0,2025-07-19,2025-09-06,2025-Q3,false,true,49,0.0,10200.0,0.0
O00198,A0260,Account 0260,SMB,Energy,East,R011,Sky Haddad,Inbound,Closed Lost,14600.0,2025-08-14,2025-09-19,2025-Q3,false,true,36,0.0,14600.0,0.0
O00199,A0122,Account 0122,SMB,Technology,West,R009,Drew Mbeki,Outbound,Closed Won,17200.0,2025-04-02,2025-05-30,2025-Q2,true,true,58,17200.0,0.0,0.0
O00200,A0347,Account 0347,SMB,Retail,West,R021,Marlowe Silva,Outbound,Closed Won,13300.0,2025-09-20,2025-11-17,2025-Q4,true,true,58,13300.0,0.0,0.0
O00201,A0006,Account 0006,Mid-Market,Technology,East,R003,Riley Garcia,Inbound,Closed Lost,75400.0,2024-05-28,2024-09-10,2024-Q3,false,true,105,0.0,75400.0,0.0
O00202,A0228,Account 0228,SMB,Technology,East,R012,Devon Costa,Referral,Closed Lost,3600.0,2024-03-22,2024-05-13,2024-Q2,false,true,52,0.0,3600.0,0.0
O00203,A0534,Account 0534,Mid-Market,Education,Central,R007,Casey Rossi,Partner,Closed Lost,76600.0,2025-09-03,2025-10-25,2025-Q4,false,true,52,0.0,76600.0,0.0
O00204,A0450,Account 0450,Mid-Market,Manufacturing,West,R001,Avery Nguyen,Outbound,Closed Won,35700.0,2024-07-25,2024-11-13,2024-Q4,true,true,111,35700.0,0.0,0.0
O00205,A0529,Account 0529,Enterprise,Financial Services,West,R017,Parker Schmidt,Referral,Closed Lost,295700.0,2025-09-21,2026-02-01,2026-Q1,false,true,133,0.0,295700.0,0.0
O00206,A0089,Account 0089,Enterprise,Technology,Central,R020,Elliot Mori,Inbound,Closed Lost,294300.0,2025-02-13,2025-08-12,2025-Q3,false,true,180,0.0,294300.0,0.0
O00207,A0016,Account 0016,SMB,Education,Central,R005,Morgan Okafor,Referral,Closed Lost,7300.0,2024-04-02,2024-05-21,2024-Q2,false,true,49,0.0,7300.0,0.0
O00208,A0357,Account 0357,Mid-Market,Manufacturing,Central,R010,Reese Dubois,Referral,Closed Won,55600.0,2024-10-10,2024-12-22,2024-Q4,true,true,73,55600.0,0.0,0.0
O00209,A0589,Account 0589,SMB,Technology,West,R002,Jordan Patel,Inbound,Closed Won,9100.0,2024-09-24,2024-10-19,2024-Q4,true,true,25,9100.0,0.0,0.0
O00210,A0302,Account 0302,SMB,Retail,West,R012,Devon Costa,Event,Closed Lost,17400.0,2024-04-29,2024-06-14,2024-Q2,false,true,46,0.0,17400.0,0.0
O00211,A0589,Account 0589,SMB,Technology,West,R011,Sky Haddad,Partner,Closed Lost,11400.0,2025-03-29,2025-05-06,2025-Q2,false,true,38,0.0,11400.0,0.0
O00212,A0470,Account 0470,SMB,Financial Services,West,R024,Wren Park,Inbound,Closed Lost,15900.0,2025-04-16,2025-06-06,2025-Q2,false,true,51,0.0,15900.0,0.0
O00213,A0392,Account 0392,SMB,Logistics,West,R024,Wren Park,Outbound,Closed Lost,13500.0,2024-08-13,2024-10-09,2024-Q4,false,true,57,0.0,13500.0,0.0
O00214,A0362,Account 0362,Mid-Market,Retail,East,R016,Logan Reyes,Inbound,Closed Lost,61500.0,2025-07-02,2025-08-17,2025-Q3,false,true,46,0.0,61500.0,0.0
O00215,A0409,Account 0409,SMB,Manufacturing,East,R024,Wren Park,Inbound,Closed Won,11300.0,2024-12-16,2025-01-03,2025-Q1,true,true,18,11300.0,0.0,0.0
O00216,A0224,Account 0224,Mid-Market,Education,East,R019,Blake Fischer,Referral,Closed Lost,76700.0,2024-10-02,2024-12-09,2024-Q4,false,true,68,0.0,76700.0,0.0
O00217,A0511,Account 0511,SMB,Logistics,East,R009,Drew Mbeki,Inbound,Closed Won,16100.0,2024-08-28,2024-09-26,2024-Q3,true,true,29,16100.0,0.0,0.0
O00218,A0256,Account 0256,Mid-Market,Education,East,R019,Blake Fischer,Inbound,Closed Won,66300.0,2024-12-30,2025-03-04,2025-Q1,true,true,64,66300.0,0.0,0.0
O00219,A0505,Account 0505,SMB,Education,West,R022,Shay Volkov,Outbound,Closed Lost,17400.0,2024-01-07,2024-02-24,2024-Q1,false,true,48,0.0,17400.0,0.0
O00220,A0323,Account 0323,SMB,Technology,Central,R018,Sawyer Walsh,Referral,Closed Lost,10400.0,2025-08-11,2025-09-11,2025-Q3,false,true,31,0.0,10400.0,0.0
O00221,A0287,Account 0287,Mid-Market,Education,West,R013,Hayden Novak,Outbound,Closed Lost,26000.0,2024-08-15,2024-12-11,2024-Q4,false,true,118,0.0,26000.0,0.0
O00222,A0554,Account 0554,Mid-Market,Logistics,Central,R001,Avery Nguyen,Inbound,Closed Lost,42400.0,2025-05-29,2025-08-26,2025-Q3,false,true,89,0.0,42400.0,0.0
O00223,A0124,Account 0124,Mid-Market,Energy,West,R016,Logan Reyes,Inbound,Closed Won,60700.0,2025-04-16,2025-07-10,2025-Q3,true,true,85,60700.0,0.0,0.0
O00224,A0595,Account 0595,Enterprise,Logistics,East,R017,Parker Schmidt,Outbound,Closed Lost,276100.0,2024-11-29,2025-05-30,2025-Q2,false,true,182,0.0,276100.0,0.0
O00225,A0243,Account 0243,SMB,Education,West,R011,Sky Haddad,Outbound,Closed Won,8100.0,2025-04-27,2025-06-19,2025-Q2,true,true,53,8100.0,0.0,0.0
O00226,A0430,Account 0430,Mid-Market,Retail,West,R010,Reese Dubois,Inbound,Closed Won,35300.0,2025-01-08,2025-04-14,2025-Q2,true,true,96,35300.0,0.0,0.0
O00227,A0590,Account 0590,SMB,Healthcare,West,R024,Wren Park,Outbound,Closed Lost,13800.0,2024-08-22,2024-09-11,2024-Q3,false,true,20,0.0,13800.0,0.0
O00228,A0391,Account 0391,Mid-Market,Manufacturing,West,R006,Taylor Larsson,Outbound,Closed Won,47300.0,2024-05-29,2024-08-01,2024-Q3,true,true,64,47300.0,0.0,0.0
O00229,A0138,Account 0138,Mid-Market,Technology,Central,R023,Tatum Adeyemi,Inbound,Closed Lost,62700.0,2025-06-13,2025-10-04,2025-Q4,false,true,113,0.0,62700.0,0.0
O00230,A0576,Account 0576,Enterprise,Financial Services,West,R017,Parker Schmidt,Event,Closed Won,301000.0,2025-02-11,2025-06-06,2025-Q2,true,true,115,301000.0,0.0,0.0
O00231,A0488,Account 0488,Mid-Market,Financial Services,Central,R023,Tatum Adeyemi,Outbound,Closed Won,64200.0,2024-04-08,2024-07-19,2024-Q3,true,true,102,64200.0,0.0,0.0
O00232,A0571,Account 0571,SMB,Energy,Central,R011,Sky Haddad,Partner,Closed Lost,9200.0,2024-12-18,2025-01-02,2025-Q1,false,true,15,0.0,9200.0,0.0
O00233,A0204,Account 0204,Enterprise,Energy,West,R017,Parker Schmidt,Event,Closed Lost,184000.0,2024-10-18,2025-04-16,2025-Q2,false,true,180,0.0,184000.0,0.0
O00234,A0458,Account 0458,Enterprise,Healthcare,West,R017,Parker Schmidt,Event,Closed Lost,228400.0,2025-01-25,2025-07-07,2025-Q3,false,true,163,0.0,228400.0,0.0
O00235,A0346,Account 0346,SMB,Technology,Central,R015,Rowan Andersen,Inbound,Closed Lost,11600.0,2025-10-08,2025-11-30,2025-Q4,false,true,53,0.0,11600.0,0.0
O00236,A0166,Account 0166,Enterprise,Healthcare,East,R020,Elliot Mori,Inbound,Closed Lost,181400.0,2024-08-21,2025-02-07,2025-Q1,false,true,170,0.0,181400.0,0.0
O00237,A0405,Account 0405,SMB,Healthcare,East,R011,Sky Haddad,Outbound,Closed Lost,14200.0,2025-03-31,2025-05-07,2025-Q2,false,true,37,0.0,14200.0,0.0
O00238,A0172,Account 0172,Mid-Market,Financial Services,Central,R004,Cameron Cohen,Referral,Closed Lost,63100.0,2024-01-24,2024-03-25,2024-Q1,false,true,61,0.0,63100.0,0.0
O00239,A0082,Account 0082,SMB,Retail,East,R009,Drew Mbeki,Event,Closed Won,4500.0,2024-06-19,2024-07-28,2024-Q3,true,true,39,4500.0,0.0,0.0
O00240,A0562,Account 0562,Mid-Market,Financial Services,West,R001,Avery Nguyen,Inbound,Closed Lost,50500.0,2024-01-27,2024-05-01,2024-Q2,false,true,95,0.0,50500.0,0.0
O00241,A0160,Account 0160,Mid-Market,Energy,West,R003,Riley Garcia,Inbound,Proposal,37200.0,2025-11-01,,2025-Q4,false,false,,0.0,0.0,37200.0
O00242,A0175,Account 0175,Mid-Market,Manufacturing,West,R001,Avery Nguyen,Outbound,Closed Lost,71300.0,2024-02-05,2024-05-05,2024-Q2,false,true,90,0.0,71300.0,0.0
O00243,A0554,Account 0554,Mid-Market,Logistics,Central,R007,Casey Rossi,Outbound,Closed Lost,26400.0,2025-07-15,2025-10-24,2025-Q4,false,true,101,0.0,26400.0,0.0
O00244,A0468,Account 0468,Mid-Market,Manufacturing,East,R023,Tatum Adeyemi,Referral,Closed Lost,45000.0,2025-10-13,2026-02-07,2026-Q1,false,true,117,0.0,45000.0,0.0
O00245,A0494,Account 0494,Mid-Market,Manufacturing,Central,R016,Logan Reyes,Inbound,Closed Lost,45400.0,2024-08-20,2024-10-15,2024-Q4,false,true,56,0.0,45400.0,0.0
O00246,A0311,Account 0311,Enterprise,Education,East,R017,Parker Schmidt,Outbound,Closed Lost,340900.0,2024-01-01,2024-08-11,2024-Q3,false,true,223,0.0,340900.0,0.0
O00247,A0481,Account 0481,SMB,Education,West,R021,Marlowe Silva,Outbound,Closed Lost,16800.0,2024-01-09,2024-03-07,2024-Q1,false,true,58,0.0,16800.0,0.0
O00248,A0010,Account 0010,SMB,Healthcare,East,R015,Rowan Andersen,Outbound,Closed Won,6500.0,2024-10-26,2024-12-17,2024-Q4,true,true,52,6500.0,0.0,0.0
O00249,A0422,Account 0422,SMB,Technology,Central,R021,Marlowe Silva,Partner,Closed Lost,6700.0,2025-03-23,2025-05-01,2025-Q2,false,true,39,0.0,6700.0,0.0
O00250,A0388,Account 0388,SMB,Manufacturing,West,R009,Drew Mbeki,Event,Closed Won,9300.0,2024-09-26,2024-10-15,2024-Q4,true,true,19,9300.0,0.0,0.0
O00251,A0279,Account 0279,SMB,Energy,Central,R011,Sky Haddad,Event,Closed Lost,15100.0,2025-10-26,2025-12-13,2025-Q4,false,true,48,0.0,15100.0,0.0
O00252,A0187,Account 0187,SMB,Energy,West,R008,Quinn Kim,Inbound,Closed Lost,12600.0,2024-10-23,2024-11-13,2024-Q4,false,true,21,0.0,12600.0,0.0
O00253,A0504,Account 0504,Mid-Market,Financial Services,East,R006,Taylor Larsson,Inbound,Closed Lost,27400.0,2024-11-24,2025-01-10,2025-Q1,false,true,47,0.0,27400.0,0.0
O00254,A0105,Account 0105,Mid-Market,Healthcare,Central,R007,Casey Rossi,Inbound,Closed Lost,62300.0,2024-10-02,2024-12-02,2024-Q4,false,true,61,0.0,62300.0,0.0
O00255,A0155,Account 0155,Mid-Market,Energy,East,R001,Avery Nguyen,Event,Closed Lost,39200.0,2025-05-20,2025-07-31,2025-Q3,false,true,72,0.0,39200.0,0.0
O00256,A0381,Account 0381,SMB,Healthcare,West,R018,Sawyer Walsh,Inbound,Closed Lost,4200.0,2024-02-02,2024-03-08,2024-Q1,false,true,35,0.0,4200.0,0.0
O00257,A0273,Account 0273,SMB,Financial Services,East,R015,Rowan Andersen,Event,Closed Won,10100.0,2024-03-14,2024-05-01,2024-Q2,true,true,48,10100.0,0.0,0.0
O00258,A0391,Account 0391,Mid-Market,Manufacturing,West,R001,Avery Nguyen,Inbound,Closed Lost,41900.0,2024-05-04,2024-07-19,2024-Q3,false,true,76,0.0,41900.0,0.0
O00259,A0035,Account 0035,Enterprise,Healthcare,East,R017,Parker Schmidt,Outbound,Closed Lost,246800.0,2025-04-16,2025-08-08,2025-Q3,false,true,114,0.0,246800.0,0.0
O00260,A0320,Account 0320,SMB,Technology,East,R012,Devon Costa,Outbound,Closed Lost,13900.0,2024-06-11,2024-08-04,2024-Q3,false,true,54,0.0,13900.0,0.0
O00261,A0126,Account 0126,Enterprise,Energy,West,R020,Elliot Mori,Event,Closed Lost,143600.0,2025-05-07,2025-10-20,2025-Q4,false,true,166,0.0,143600.0,0.0
O00262,A0224,Account 0224,Mid-Market,Education,East,R003,Riley Garcia,Inbound,Closed Won,38100.0,2024-08-29,2024-12-07,2024-Q4,true,true,100,38100.0,0.0,0.0
O00263,A0123,Account 0123,SMB,Healthcare,East,R015,Rowan Andersen,Partner,Closed Lost,17500.0,2024-09-05,2024-09-19,2024-Q3,false,true,14,0.0,17500.0,0.0
O00264,A0159,Account 0159,SMB,Healthcare,Central,R012,Devon Costa,Outbound,Closed Won,5400.0,2024-04-01,2024-04-30,2024-Q2,true,true,29,5400.0,0.0,0.0
O00265,A0062,Account 0062,SMB,Technology,West,R002,Jordan Patel,Inbound,Closed Lost,5300.0,2024-12-30,2025-02-23,2025-Q1,false,true,55,0.0,5300.0,0.0
O00266,A0500,Account 0500,Mid-Market,Education,East,R006,Taylor Larsson,Event,Closed Lost,66900.0,2024-11-20,2025-03-16,2025-Q1,false,true,116,0.0,66900.0,0.0
O00267,A0450,Account 0450,Mid-Market,Manufacturing,West,R006,Taylor Larsson,Event,Closed Won,40200.0,2024-01-22,2024-04-24,2024-Q2,true,true,93,40200.0,0.0,0.0
O00268,A0497,Account 0497,SMB,Energy,East,R018,Sawyer Walsh,Outbound,Closed Lost,11100.0,2025-07-26,2025-08-27,2025-Q3,false,true,32,0.0,11100.0,0.0
O00269,A0557,Account 0557,Enterprise,Retail,East,R020,Elliot Mori,Referral,Closed Lost,168100.0,2024-11-27,2025-06-24,2025-Q2,false,true,209,0.0,168100.0,0.0
O00270,A0568,Account 0568,Enterprise,Retail,West,R017,Parker Schmidt,Inbound,Closed Lost,129600.0,2024-03-11,2024-10-22,2024-Q4,false,true,225,0.0,129600.0,0.0
O00271,A0376,Account 0376,Mid-Market,Manufacturing,West,R014,Emerson Ibrahim,Inbound,Closed Won,41500.0,2024-01-01,2024-04-19,2024-Q2,true,true,109,41500.0,0.0,0.0
O00272,A0373,Account 0373,SMB,Logistics,Central,R022,Shay Volkov,Outbound,Closed Lost,13800.0,2024-09-01,2024-10-05,2024-Q4,false,true,34,0.0,13800.0,0.0
O00273,A0397,Account 0397,SMB,Retail,West,R009,Drew Mbeki,Outbound,Closed Lost,10500.0,2025-06-20,2025-08-16,2025-Q3,false,true,57,0.0,10500.0,0.0
O00274,A0331,Account 0331,Mid-Market,Manufacturing,Central,R013,Hayden Novak,Inbound,Proposal,24800.0,2025-10-18,,2025-Q4,false,false,,0.0,0.0,24800.0
O00275,A0033,Account 0033,SMB,Logistics,Central,R009,Drew Mbeki,Partner,Closed Won,5900.0,2024-04-19,2024-06-03,2024-Q2,true,true,45,5900.0,0.0,0.0
O00276,A0398,Account 0398,SMB,Education,Central,R024,Wren Park,Inbound,Closed Lost,12400.0,2025-05-16,2025-07-02,2025-Q3,false,true,47,0.0,12400.0,0.0
O00277,A0227,Account 0227,Mid-Market,Retail,West,R019,Blake Fischer,Outbound,Closed Won,75700.0,2024-03-13,2024-04-28,2024-Q2,true,true,46,75700.0,0.0,0.0
O00278,A0082,Account 0082,SMB,Retail,East,R018,Sawyer Walsh,Event,Closed Lost,8400.0,2025-10-16,2025-11-02,2025-Q4,false,true,17,0.0,8400.0,0.0
O00279,A0378,Account 0378,SMB,Financial Services,Central,R002,Jordan Patel,Event,Closed Lost,10900.0,2025-09-23,2025-10-24,2025-Q4,false,true,31,0.0,10900.0,0.0
O00280,A0080,Account 0080,SMB,Energy,East,R009,Drew Mbeki,Outbound,Closed Won,4500.0,2025-06-15,2025-07-05,2025-Q3,true,true,20,4500.0,0.0,0.0
O00281,A0198,Account 0198,Enterprise,Financial Services,West,R017,Parker Schmidt,Event,Closed Lost,258700.0,2025-08-06,2025-12-19,2025-Q4,false,true,135,0.0,258700.0,0.0
O00282,A0591,Account 0591,SMB,Retail,East,R012,Devon Costa,Outbound,Proposal,13500.0,2025-11-21,,2025-Q4,false,false,,0.0,0.0,13500.0
O00283,A0517,Account 0517,Mid-Market,Energy,Central,R010,Reese Dubois,Referral,Closed Lost,51100.0,2025-11-04,2026-01-08,2026-Q1,false,true,65,0.0,51100.0,0.0
O00284,A0564,Account 0564,Mid-Market,Logistics,Central,R010,Reese Dubois,Partner,Closed Lost,65400.0,2025-01-15,2025-04-22,2025-Q2,false,true,97,0.0,65400.0,0.0
O00285,A0247,Account 0247,Enterprise,Financial Services,Central,R017,Parker Schmidt,Referral,Closed Lost,376400.0,2025-01-19,2025-09-06,2025-Q3,false,true,230,0.0,376400.0,0.0
O00286,A0459,Account 0459,Mid-Market,Logistics,West,R013,Hayden Novak,Outbound,Closed Lost,78900.0,2024-01-01,2024-02-19,2024-Q1,false,true,49,0.0,78900.0,0.0
O00287,A0310,Account 0310,SMB,Energy,Central,R002,Jordan Patel,Event,Closed Won,6200.0,2024-11-03,2024-12-01,2024-Q4,true,true,28,6200.0,0.0,0.0
O00288,A0283,Account 0283,SMB,Manufacturing,Central,R021,Marlowe Silva,Inbound,Closed Lost,11600.0,2025-06-07,2025-07-26,2025-Q3,false,true,49,0.0,11600.0,0.0
O00289,A0472,Account 0472,Mid-Market,Education,Central,R010,Reese Dubois,Inbound,Closed Lost,34400.0,2024-06-08,2024-08-09,2024-Q3,false,true,62,0.0,34400.0,0.0
